x,y,,
128.6366348,35.855656,,
128.6365088,35.8553178,,
128.6364663,35.8549662,,
128.6365088,35.8546145,,
128.6366348,35.8542764,,
128.6368394,35.8539648,,
128.6371148,35.8536916,,
128.6374503,35.8534674,,
128.6378331,35.8533009,,
128.6382485,35.8531983,,
128.6386804,35.8531637,,
128.6391123,35.8531983,,
128.6395277,35.8533009,,
128.6399105,35.8534674,,
128.640246,35.8536916,,
128.6405214,35.8539648,,
128.640726,35.8542764,,
128.640852,35.8546145,,
128.6408945,35.8549662,,
128.640852,35.8553178,,
128.640726,35.855656,,
128.6405214,35.8559676,,
128.6402461,35.85624,,
128.6363557,35.8251087,,
128.6360203,35.8253328,,
128.6356377,35.8254994,,
128.6352225,35.825602,,
128.6347907,35.8256366,,
128.6343589,35.825602,,
128.6339437,35.8254994,,
128.633561,35.8253328,,
128.6332256,35.8251087,,
128.6329504,35.8248355,,
128.6327459,35.8245239,,
128.6326199,35.8241857,,
128.6325774,35.8238341,,
128.6326199,35.8234824,,
128.6327459,35.8231443,,
128.6329504,35.8228327,,
128.6332257,35.8225595,,
128.6335611,35.8223354,,
128.6339437,35.8221688,,
128.6343589,35.8220662,,
128.6347907,35.8220316,,
128.6352225,35.8220662,,
128.6356377,35.8221688,,
128.6360203,35.8223354,,
128.6363557,35.8225595,,
128.6366309,35.8228327,,
128.6368355,35.8231443,,
128.6369614,35.8234824,,
128.637004,35.8238341,,
128.6369614,35.8241857,,
128.6368355,35.8245239,,
128.636631,35.8248355,,
128.6363557,35.825108,,
128.5468932,35.8515049,,
128.5465577,35.851729,,
128.546175,35.8518956,,
128.5457596,35.8519982,,
128.5453277,35.8520328,,
128.5448957,35.8519982,,
128.5444804,35.8518956,,
128.5440976,35.851729,,
128.5437621,35.8515049,,
128.5434868,35.8512317,,
128.5432822,35.8509201,,
128.5431562,35.8505819,,
128.5431137,35.8502303,,
128.5431562,35.8498786,,
128.5432822,35.8495405,,
128.5434868,35.8492289,,
128.5437622,35.8489557,,
128.5440977,35.8487316,,
128.5444804,35.848565,,
128.5448958,35.8484624,,
128.5453277,35.8484278,,
128.5457596,35.8484624,,
128.5461749,35.848565,,
128.5465577,35.8487316,,
128.5468932,35.8489557,,
128.5471685,35.8492289,,
128.5473731,35.8495405,,
128.5474991,35.8498786,,
128.5475417,35.8502303,,
128.5474992,35.8505819,,
128.5473732,35.8509201,,
128.5471686,35.8512317,,
128.5468932,35.851504,,
128.5114411,35.8563449,,
128.5111055,35.856569,,
128.5107227,35.8567356,,
128.5103074,35.8568382,,
128.5098754,35.8568728,,
128.5094434,35.8568382,,
128.5090281,35.8567356,,
128.5086453,35.856569,,
128.5083097,35.8563449,,
128.5080344,35.8560717,,
128.5078298,35.8557601,,
128.5077038,35.8554219,,
128.5076613,35.8550703,,
128.5077038,35.8547186,,
128.5078298,35.8543805,,
128.5080344,35.8540689,,
128.5083098,35.8537957,,
128.5086453,35.8535716,,
128.5090281,35.853405,,
128.5094434,35.8533024,,
128.5098754,35.8532678,,
128.5103073,35.8533024,,
128.5107227,35.853405,,
128.5111055,35.8535716,,
128.511441,35.8537957,,
128.5117164,35.8540689,,
128.511921,35.8543805,,
128.512047,35.8547186,,
128.5120895,35.8550703,,
128.512047,35.8554219,,
128.511921,35.8557601,,
128.5117164,35.8560717,,
128.5114411,35.856344,,
128.5555663,35.9387785,,
128.5552304,35.9390027,,
128.5548472,35.9391693,,
128.5544314,35.9392718,,
128.553999,35.9393065,,
128.5535666,35.9392718,,
128.5531508,35.9391693,,
128.5527676,35.9390027,,
128.5524317,35.9387785,,
128.5521561,35.9385054,,
128.5519512,35.9381938,,
128.5518251,35.9378556,,
128.5517825,35.937504,,
128.5518251,35.9371523,,
128.5519513,35.9368142,,
128.5521561,35.9365026,,
128.5524317,35.9362294,,
128.5527676,35.9360053,,
128.5531508,35.9358387,,
128.5535666,35.9357361,,
128.553999,35.9357015,,
128.5544314,35.9357361,,
128.5548472,35.9358387,,
128.5552303,35.9360053,,
128.5555662,35.9362294,,
128.5558419,35.9365026,,
128.5560467,35.9368142,,
128.5561728,35.9371523,,
128.5562154,35.937504,,
128.5561728,35.9378556,,
128.5560467,35.9381938,,
128.5558419,35.9385054,,
128.5555663,35.938778,,
128.5331806,35.8234012,,
128.5328452,35.8236254,,
128.5324625,35.823792,,
128.5320473,35.8238946,,
128.5316156,35.8239292,,
128.5311838,35.8238946,,
128.5307686,35.823792,,
128.5303859,35.8236254,,
128.5300505,35.8234012,,
128.5297753,35.8231281,,
128.5295708,35.8228164,,
128.5294448,35.8224783,,
128.5294023,35.8221266,,
128.5294449,35.821775,,
128.5295708,35.8214369,,
128.5297753,35.8211252,,
128.5300506,35.8208521,,
128.530386,35.8206279,,
128.5307686,35.8204614,,
128.5311838,35.8203588,,
128.5316156,35.8203241,,
128.5320473,35.8203588,,
128.5324625,35.8204614,,
128.5328451,35.8206279,,
128.5331805,35.8208521,,
128.5334558,35.8211252,,
128.5336603,35.8214369,,
128.5337863,35.821775,,
128.5338288,35.8221266,,
128.5337863,35.8224783,,
128.5336603,35.8228164,,
128.5334558,35.8231281,,
128.5331806,35.823401,,
128.5656202,35.8665455,,
128.5652847,35.8667697,,
128.5649018,35.8669363,,
128.5644864,35.8670389,,
128.5640544,35.8670735,,
128.5636223,35.8670389,,
128.5632069,35.8669363,,
128.5628241,35.8667697,,
128.5624885,35.8665455,,
128.5622131,35.8662724,,
128.5620085,35.8659608,,
128.5618825,35.8656226,,
128.5618399,35.865271,,
128.5618825,35.8649193,,
128.5620085,35.8645812,,
128.5622132,35.8642696,,
128.5624886,35.8639964,,
128.5628241,35.8637723,,
128.563207,35.8636057,,
128.5636224,35.8635031,,
128.5640544,35.8634685,,
128.5644864,35.8635031,,
128.5649018,35.8636057,,
128.5652846,35.8637723,,
128.5656202,35.8639964,,
128.5658956,35.8642696,,
128.5661002,35.8645812,,
128.5662262,35.8649193,,
128.5662688,35.865271,,
128.5662262,35.8656226,,
128.5661002,35.8659608,,
128.5658956,35.8662724,,
128.5656202,35.866545,,
128.5348999,35.8196222,,
128.5345645,35.8198463,,
128.5341819,35.8200129,,
128.5337667,35.8201155,,
128.5333349,35.8201501,,
128.5329032,35.8201155,,
128.532488,35.8200129,,
128.5321054,35.8198463,,
128.53177,35.8196222,,
128.5314948,35.819349,,
128.5312902,35.8190374,,
128.5311643,35.8186992,,
128.5311218,35.8183476,,
128.5311643,35.8179959,,
128.5312903,35.8176578,,
128.5314948,35.8173462,,
128.53177,35.817073,,
128.5321054,35.8168488,,
128.532488,35.8166823,,
128.5329032,35.8165797,,
128.5333349,35.8165451,,
128.5337667,35.8165797,,
128.5341818,35.8166823,,
128.5345644,35.8168488,,
128.5348998,35.817073,,
128.535175,35.8173462,,
128.5353796,35.8176578,,
128.5355055,35.8179959,,
128.535548,35.8183476,,
128.5355055,35.8186992,,
128.5353796,35.8190374,,
128.5351751,35.819349,,
128.5348999,35.819622,,
128.359037,36.12651857,,
128.3590269,36.1263615,,
128.3589998,36.12620574,,
128.3589562,36.12605248,,
128.3588963,36.12590289,,
128.3588205,36.12575811,,
128.3587295,36.12561923,,
128.3586238,36.12548733,,
128.3585045,36.12536339,,
128.3583722,36.12524836,,
128.3582281,36.12514312,,
128.3580733,36.12504848,,
128.3579088,36.12496514,,
128.3577361,36.12489374,,
128.3575563,36.12483483,,
128.3573709,36.12478886,,
128.3571812,36.12475617,,
128.3569888,36.12473702,,
128.356795,36.12473154,,
128.3566014,36.12473979,,
128.3564094,36.12476169,,
128.3562205,36.12479709,,
128.3560361,36.12484571,,
128.3558577,36.12490718,,
128.3556865,36.12498103,,
128.3555239,36.12506671,,
128.3553711,36.12516356,,
128.3552293,36.12527084,,
128.3550996,36.12538774,,
128.354983,36.12551337,,
128.3548802,36.12564677,,
128.3547922,36.12578692,,
128.3547196,36.12593277,,
128.3546629,36.12608319,,
128.3546226,36.12623705,,
128.354599,36.12639317,,
128.3545923,36.12655037,,
128.3546024,36.12670744,,
128.3546294,36.1268632,,
128.354673,36.12701646,,
128.354733,36.12716606,,
128.3548087,36.12731084,,
128.3548998,36.12744972,,
128.3550054,36.12758163,,
128.3551248,36.12770557,,
128.355257,36.1278206,,
128.3554011,36.12792584,,
128.355556,36.12802049,,
128.3557204,36.12810383,,
128.3558932,36.12817523,,
128.3560729,36.12823414,,
128.3562584,36.12828012,,
128.356448,36.12831281,,
128.3566405,36.12833196,,
128.3568342,36.12833744,,
128.3570279,36.12832919,,
128.3572199,36.12830729,,
128.3574088,36.12827189,,
128.3575932,36.12822327,,
128.3577716,36.12816179,,
128.3579428,36.12808794,,
128.3581054,36.12800225,,
128.3582582,36.1279054,,
128.3584,36.12779812,,
128.3585297,36.12768121,,
128.3586464,36.12755558,,
128.3587491,36.12742218,,
128.3588371,36.12728202,,
128.3589097,36.12713618,,
128.3589664,36.12698575,,
128.3590067,36.12683189,,
128.3590303,36.12667577,,
128.359037,36.12651857,,
126.9044687,35.13823289,,
126.9044615,35.13807568,,
126.9044376,35.13791958,,
126.9043973,35.13776578,,
126.9043408,35.13761546,,
126.9042686,35.13746975,,
126.9041812,35.13732977,,
126.9040792,35.13719658,,
126.9039635,35.1370712,,
126.903835,35.13695457,,
126.9036946,35.13684759,,
126.9035433,35.13675107,,
126.9033824,35.13666575,,
126.9032131,35.13659227,,
126.9030366,35.13653119,,
126.9028543,35.13648298,,
126.9026676,35.13644801,,
126.9024778,35.13642654,,
126.9022866,35.13641873,,
126.9020952,35.13642465,,
126.9019052,35.13644425,,
126.9017179,35.13647738,,
126.9015349,35.13652378,,
126.9013576,35.13658311,,
126.9011872,35.13665492,,
126.901025,35.13673865,,
126.9008724,35.13683367,,
126.9007304,35.13693926,,
126.9006002,35.13705461,,
126.9004827,35.13717884,,
126.9003788,35.13731102,,
126.9002893,35.13745012,,
126.900215,35.13759511,,
126.9001563,35.13774486,,
126.9001137,35.13789825,,
126.9000876,35.1380541,,
126.9000781,35.13821123,,
126.9000853,35.13836845,,
126.9001091,35.13852455,,
126.9001494,35.13867835,,
126.9002059,35.13882867,,
126.9002782,35.13897438,,
126.9003656,35.13911436,,
126.9004675,35.13924756,,
126.9005832,35.13937295,,
126.9007117,35.13948958,,
126.9008521,35.13959656,,
126.9010034,35.13969308,,
126.9011643,35.13977841,,
126.9013336,35.13985189,,
126.9015101,35.13991297,,
126.9016924,35.13996118,,
126.9018792,35.13999615,,
126.9020689,35.14001762,,
126.9022602,35.14002543,,
126.9024516,35.14001951,,
126.9026416,35.13999991,,
126.9028288,35.13996679,,
126.9030119,35.13992038,,
126.9031892,35.13986104,,
126.9033596,35.13978924,,
126.9035218,35.1397055,,
126.9036744,35.13961048,,
126.9038164,35.13950489,,
126.9039466,35.13938954,,
126.9040641,35.1392653,,
126.904168,35.13913312,,
126.9042575,35.13899401,,
126.9043318,35.13884902,,
126.9043905,35.13869926,,
126.9044331,35.13854588,,
126.9044592,35.13839002,,
126.9044687,35.13823289,,
126.7142166,37.46762117,,
126.7142062,37.46738543,,
126.71417,37.46715131,,
126.7141084,37.46692059,,
126.7140218,37.46669504,,
126.7139108,37.46647636,,
126.7137763,37.46626622,,
126.7136194,37.46606622,,
126.7134412,37.46587788,,
126.7132431,37.46570264,,
126.7130266,37.46554183,,
126.7127933,37.46539667,,
126.7125451,37.46526827,,
126.7122837,37.4651576,,
126.7120113,37.46506551,,
126.7117298,37.4649927,,
126.7114414,37.46493972,,
126.7111483,37.46490697,,
126.7108528,37.46489471,,
126.7105571,37.46490302,,
126.7102633,37.46493185,,
126.7099739,37.46498097,,
126.7096909,37.46505001,,
126.7094166,37.46513845,,
126.7091529,37.46524561,,
126.708902,37.46537068,,
126.7086657,37.46551271,,
126.7084459,37.4656706,,
126.7082441,37.46584317,,
126.708062,37.4660291,,
126.7079009,37.46622698,,
126.707762,37.46643529,,
126.7076465,37.46665246,,
126.7075551,37.46687682,,
126.7074886,37.46710668,,
126.7074475,37.46734029,,
126.7074321,37.46757586,,
126.7074426,37.4678116,,
126.7074787,37.46804572,,
126.7075403,37.46827644,,
126.7076269,37.468502,,
126.7077379,37.46872069,,
126.7078723,37.46893083,,
126.7080293,37.46913084,,
126.7082074,37.46931918,,
126.7084055,37.46949443,,
126.7086221,37.46965525,,
126.7088553,37.46980042,,
126.7091036,37.46992883,,
126.7093649,37.47003951,,
126.7096374,37.4701316,,
126.7099189,37.47020442,,
126.7102073,37.47025741,,
126.7105004,37.47029016,,
126.710796,37.47030242,,
126.7110917,37.47029411,,
126.7113855,37.47026528,,
126.7116749,37.47021615,,
126.7119579,37.4701471,,
126.7122323,37.47005866,,
126.712496,37.46995149,,
126.7127469,37.46982641,,
126.7129832,37.46968438,,
126.713203,37.46952648,,
126.7134048,37.4693539,,
126.7135869,37.46916796,,
126.713748,37.46897008,,
126.7138869,37.46876176,,
126.7140024,37.46854458,,
126.7140937,37.46832021,,
126.7141602,37.46809035,,
126.7142013,37.46785674,,
126.7142166,37.46762117,,
128.539193,35.83763957,,
128.5391825,35.83748251,,
128.5391552,35.83732678,,
128.5391114,35.83717359,,
128.5390514,35.83702408,,
128.5389756,35.8368794,,
128.5388846,35.83674066,,
128.5387791,35.8366089,,
128.5386598,35.83648513,,
128.5385278,35.83637029,,
128.538384,35.83626526,,
128.5382295,35.83617083,,
128.5380655,35.83608773,,
128.5378932,35.83601658,,
128.537714,35.83595793,,
128.5375292,35.83591223,,
128.5373401,35.83587981,,
128.5371484,35.83586093,,
128.5369553,35.83585574,,
128.5367624,35.83586426,,
128.5365712,35.83588645,,
128.536383,35.83592212,,
128.5361994,35.835971,,
128.5360217,35.83603273,,
128.5358514,35.83610684,,
128.5356895,35.83619275,,
128.5355375,35.83628982,,
128.5353965,35.83639731,,
128.5352675,35.8365144,,
128.5351516,35.8366402,,
128.5350495,35.83677375,,
128.5349621,35.83691404,,
128.5348901,35.83705999,,
128.5348339,35.8372105,,
128.5347941,35.83736442,,
128.5347709,35.83752058,,
128.5347646,35.83767779,,
128.534775,35.83783486,,
128.5348023,35.83799058,,
128.5348461,35.83814378,,
128.5349061,35.83829329,,
128.5349819,35.83843797,,
128.5350729,35.83857672,,
128.5351784,35.83870848,,
128.5352976,35.83883225,,
128.5354296,35.83894709,,
128.5355734,35.83905213,,
128.5357279,35.83914656,,
128.535892,35.83922966,,
128.5360642,35.83930082,,
128.5362435,35.83935947,,
128.5364283,35.83940518,,
128.5366174,35.83943759,,
128.5368092,35.83945647,,
128.5370022,35.83946167,,
128.5371951,35.83945314,,
128.5373864,35.83943096,,
128.5375745,35.83939529,,
128.5377581,35.8393464,,
128.5379358,35.83928466,,
128.5381062,35.83921056,,
128.538268,35.83912464,,
128.53842,35.83902756,,
128.5385611,35.83892007,,
128.5386901,35.83880298,,
128.538806,35.83867717,,
128.5389081,35.83854362,,
128.5389955,35.83840333,,
128.5390675,35.83825738,,
128.5391236,35.83810687,,
128.5391634,35.83795295,,
128.5391866,35.83779679,,
128.539193,35.83763957,,
126.8284885,37.55394415,,
126.8284813,37.55378699,,
126.8284569,37.55363093,,
126.8284155,37.55347716,,
126.8283575,37.55332684,,
126.8282832,37.55318112,,
126.8281933,37.55304111,,
126.8280883,37.55290788,,
126.8279692,37.55278243,,
126.8278368,37.55266573,,
126.8276921,37.55255865,,
126.8275363,37.55246203,,
126.8273704,37.55237658,,
126.8271959,37.55230297,,
126.8270139,37.55224175,,
126.826826,37.55219339,,
126.8266334,37.55215825,,
126.8264378,37.55213661,,
126.8262405,37.55212862,,
126.8260431,37.55213436,,
126.8258471,37.55215377,,
126.825654,37.5521867,,
126.8254652,37.55223291,,
126.8252821,37.55229205,,
126.8251063,37.55236366,,
126.8249389,37.55244721,,
126.8247813,37.55254204,,
126.8246348,37.55264745,,
126.8245003,37.55276263,,
126.8243789,37.55288671,,
126.8242716,37.55301873,,
126.8241791,37.5531577,,
126.8241022,37.55330256,,
126.8240414,37.5534522,,
126.8239973,37.55360548,,
126.8239701,37.55376125,,
126.8239601,37.55391831,,
126.8239673,37.55407547,,
126.8239917,37.55423153,,
126.824033,37.55438531,,
126.8240911,37.55453563,,
126.8241653,37.55468135,,
126.8242553,37.55482136,,
126.8243602,37.5549546,,
126.8244793,37.55508005,,
126.8246117,37.55519675,,
126.8247564,37.55530383,,
126.8249123,37.55540046,,
126.8250781,37.55548591,,
126.8252527,37.55555952,,
126.8254346,37.55562075,,
126.8256226,37.55566911,,
126.8258151,37.55570425,,
126.8260108,37.55572589,,
126.8262081,37.55573388,,
126.8264055,37.55572815,,
126.8266015,37.55570874,,
126.8267947,37.5556758,,
126.8269835,37.55562958,,
126.8271665,37.55557044,,
126.8273424,37.55549883,,
126.8275097,37.55541528,,
126.8276673,37.55532044,,
126.8278139,37.55521503,,
126.8279484,37.55509984,,
126.8280697,37.55497577,,
126.8281771,37.55484374,,
126.8282695,37.55470477,,
126.8283464,37.55455991,,
126.8284072,37.55441027,,
126.8284513,37.55425698,,
126.8284785,37.55410121,,
126.8284885,37.55394415,,
126.9155319,37.61549067,,
126.9155245,37.61533352,,
126.9155,37.61517748,,
126.9154584,37.61502374,,
126.9154001,37.61487347,,
126.9153256,37.61472781,,
126.9152354,37.61458787,,
126.9151302,37.61445471,,
126.9150108,37.61432936,,
126.9148782,37.61421275,,
126.9147333,37.61410579,,
126.9145772,37.61400928,,
126.9144111,37.61392396,,
126.9142364,37.61385048,,
126.9140542,37.61378939,,
126.913866,37.61374117,,
126.9136733,37.61370617,,
126.9134775,37.61368467,,
126.91328,37.61367683,,
126.9130825,37.61368271,,
126.9128863,37.61370226,,
126.9126931,37.61373533,,
126.9125042,37.61378168,,
126.912321,37.61384095,,
126.9121451,37.61391269,,
126.9119777,37.61399636,,
126.9118201,37.6140913,,
126.9116736,37.61419682,,
126.9115391,37.61431209,,
126.9114178,37.61443625,,
126.9113105,37.61456835,,
126.9112181,37.61470738,,
126.9111413,37.61485229,,
126.9110807,37.61500197,,
126.9110367,37.61515529,,
126.9110097,37.61531107,,
126.9109998,37.61546813,,
126.9110072,37.61562528,,
126.9110318,37.61578132,,
126.9110733,37.61593506,,
126.9111316,37.61608534,,
126.9112061,37.616231,,
126.9112963,37.61637094,,
126.9114015,37.6165041,,
126.9115208,37.61662946,,
126.9116535,37.61674607,,
126.9117984,37.61685304,,
126.9119545,37.61694955,,
126.9121205,37.61703487,,
126.9122953,37.61710836,,
126.9124775,37.61716945,,
126.9126657,37.61721767,,
126.9128584,37.61725267,,
126.9130543,37.61727417,,
126.9132517,37.61728201,,
126.9134493,37.61727614,,
126.9136454,37.61725658,,
126.9138387,37.61722351,,
126.9140276,37.61717716,,
126.9142107,37.61711788,,
126.9143867,37.61704614,,
126.914554,37.61696247,,
126.9147116,37.61686752,,
126.9148582,37.616762,,
126.9149927,37.61664672,,
126.915114,37.61652256,,
126.9152213,37.61639046,,
126.9153136,37.61625142,,
126.9153904,37.61610651,,
126.9154511,37.61595683,,
126.9154951,37.61580351,,
126.9155221,37.61564773,,
126.9155319,37.61549067,,
126.9312076,37.62498856,,
126.9312002,37.62483141,,
126.9311756,37.62467537,,
126.931134,37.62452164,,
126.9310757,37.62437138,,
126.9310011,37.62422573,,
126.9309109,37.6240858,,
126.9308057,37.62395266,,
126.9306863,37.62382732,,
126.9305536,37.62371073,,
126.9304086,37.62360379,,
126.9302525,37.6235073,,
126.9300864,37.623422,,
126.9299116,37.62334854,,
126.9297294,37.62328748,,
126.9295412,37.62323928,,
126.9293484,37.62320431,,
126.9291526,37.62318284,,
126.9289551,37.62317502,,
126.9287575,37.62318093,,
126.9285613,37.6232005,,
126.9283681,37.62323361,,
126.9281791,37.62327998,,
126.927996,37.62333927,,
126.9278201,37.62341103,,
126.9276527,37.62349472,,
126.9274951,37.62358969,,
126.9273485,37.62369522,,
126.9272141,37.62381051,,
126.9270927,37.62393469,,
126.9269855,37.6240668,,
126.9268931,37.62420585,,
126.9268164,37.62435076,,
126.9267558,37.62450045,,
126.9267118,37.62465377,,
126.9266848,37.62480956,,
126.926675,37.62496662,,
126.9266824,37.62512377,,
126.926707,37.6252798,,
126.9267486,37.62543354,,
126.9268069,37.6255838,,
126.9268814,37.62572946,,
126.9269717,37.62586939,,
126.9270769,37.62600253,,
126.9271963,37.62612787,,
126.927329,37.62624446,,
126.9274739,37.62635141,,
126.92763,37.6264479,,
126.9277962,37.62653321,,
126.927971,37.62660667,,
126.9281532,37.62666773,,
126.9283414,37.62671593,,
126.9285342,37.6267509,,
126.92873,37.62677238,,
126.9289275,37.6267802,,
126.9291251,37.62677429,,
126.9293213,37.62675471,,
126.9295146,37.62672161,,
126.9297035,37.62667523,,
126.9298866,37.62661594,,
126.9300625,37.62654417,,
126.9302299,37.62646049,,
126.9303875,37.62636551,,
126.9305341,37.62625998,,
126.9306686,37.62614468,,
126.9307899,37.6260205,,
126.9308971,37.62588839,,
126.9309895,37.62574934,,
126.9310663,37.62560442,,
126.9311269,37.62545473,,
126.9311708,37.62530141,,
126.9311978,37.62514562,,
126.9312076,37.62498856,,
127.0403087,37.65221845,,
127.0402972,37.65198274,,
127.0402599,37.65174872,,
127.0401971,37.65151818,,
127.0401093,37.65129286,,
127.0399971,37.65107449,,
127.0398614,37.65086473,,
127.0397033,37.65066516,,
127.0395238,37.65047732,,
127.0393245,37.65030263,,
127.0391067,37.65014241,,
127.0388722,37.6499979,,
127.0386228,37.64987018,,
127.0383603,37.64976023,,
127.0380868,37.64966889,,
127.0378043,37.64959685,,
127.037515,37.64954466,,
127.037221,37.64951272,,
127.0369247,37.64950126,,
127.0366283,37.64951039,,
127.036334,37.64954002,,
127.036044,37.64958994,,
127.0357606,37.64965976,,
127.035486,37.64974895,,
127.0352221,37.64985683,,
127.0349711,37.64998258,,
127.0347349,37.65012525,,
127.0345152,37.65028375,,
127.0343136,37.65045687,,
127.0341319,37.65064329,,
127.0339712,37.65084161,,
127.0338329,37.6510503,,
127.033718,37.65126777,,
127.0336274,37.65149239,,
127.0335618,37.65172243,,
127.0335216,37.65195614,,
127.0335072,37.65219174,,
127.0335186,37.65242746,,
127.0335559,37.65266147,,
127.0336187,37.65289202,,
127.0337065,37.65311734,,
127.0338186,37.65333571,,
127.0339543,37.65354549,,
127.0341125,37.65374506,,
127.0342919,37.65393291,,
127.0344913,37.65410761,,
127.034709,37.65426783,,
127.0349435,37.65441236,,
127.035193,37.65454009,,
127.0354554,37.65465004,,
127.035729,37.65474139,,
127.0360115,37.65481343,,
127.0363008,37.65486563,,
127.0365948,37.65489757,,
127.0368911,37.65490902,,
127.0371876,37.6548999,,
127.037482,37.65487026,,
127.0377719,37.65482034,,
127.0380553,37.65475052,,
127.03833,37.65466133,,
127.0385938,37.65455344,,
127.0388448,37.65442768,,
127.0390811,37.654285,,
127.0393008,37.65412649,,
127.0395023,37.65395336,,
127.0396841,37.65376693,,
127.0398448,37.65356861,,
127.039983,37.65335991,,
127.0400979,37.65314243,,
127.0401885,37.65291781,,
127.0402542,37.65268777,,
127.0402943,37.65245405,,
127.0403087,37.65221845,,
126.8803011,35.15551474,,
126.8802903,35.15527892,,
126.8802546,35.15504477,,
126.8801942,35.15481406,,
126.8801095,35.15458857,,
126.8800012,35.15436999,,
126.8798701,35.15415999,,
126.8797172,35.15396018,,
126.8795437,35.15377207,,
126.8793509,35.1535971,,
126.8791403,35.15343659,,
126.8789134,35.15329176,,
126.8786721,35.15316373,,
126.878418,35.15305346,,
126.8781533,35.15296179,,
126.8778798,35.15288943,,
126.8775997,35.15283691,,
126.877315,35.15280465,,
126.8770281,35.15279288,,
126.8767409,35.15280169,,
126.8764558,35.15283103,,
126.8761749,35.15288066,,
126.8759004,35.15295021,,
126.8756342,35.15303915,,
126.8753785,35.1531468,,
126.8751353,35.15327234,,
126.8749062,35.15341482,,
126.8746931,35.15357315,,
126.8744977,35.15374613,,
126.8743214,35.15393244,,
126.8741655,35.15413066,,
126.8740312,35.15433929,,
126.8739195,35.15455674,,
126.8738314,35.15478135,,
126.8737675,35.15501141,,
126.8737282,35.15524518,,
126.8737138,35.15548087,,
126.8737246,35.15571668,,
