x,y,,
126.8737603,35.15595084,,
126.8738207,35.15618154,,
126.8739054,35.15640704,,
126.8740137,35.15662563,,
126.8741447,35.15683563,,
126.8742976,35.15703545,,
126.8744711,35.15722357,,
126.8746639,35.15739855,,
126.8748745,35.15755907,,
126.8751014,35.1577039,,
126.8753427,35.15783194,,
126.8755968,35.15794221,,
126.8758616,35.15803389,,
126.8761351,35.15810626,,
126.8764152,35.15815878,,
126.8766998,35.15819104,,
126.8769868,35.15820281,,
126.877274,35.158194,,
126.8775591,35.15816466,,
126.87784,35.15811503,,
126.8781146,35.15804547,,
126.8783807,35.15795653,,
126.8786364,35.15784887,,
126.8788797,35.15772333,,
126.8791088,35.15758084,,
126.8793219,35.1574225,,
126.8795173,35.15724951,,
126.8796936,35.1570632,,
126.8798495,35.15686496,,
126.8799838,35.15665633,,
126.8800954,35.15643888,,
126.8801835,35.15621426,,
126.8802475,35.15598419,,
126.8802867,35.15575043,,
126.8803011,35.15551474,,
6233276,2017027,2729012000,27290002
128.5283579,35.82452447,,
128.5283307,35.82436874,,
128.5282869,35.82421554,,
128.5282269,35.82406603,,
128.5281511,35.82392135,,
128.5280601,35.8237826,,
128.5279546,35.82365083,,
128.5278355,35.82352705,,
128.5277035,35.8234122,,
128.5275597,35.82330716,,
128.5274053,35.82321272,,
128.5272413,35.8231296,,
128.5270691,35.82305843,,
128.5268899,35.82299977,,
128.5267051,35.82295404,,
128.5265161,35.82292161,,
128.5263243,35.82290272,,
128.5261313,35.8228975,,
128.5259384,35.82290601,,
128.5257472,35.82292818,,
128.5255591,35.82296383,,
128.5253755,35.8230127,,
128.5251979,35.82307441,,
128.5250275,35.8231485,,
128.5248657,35.8232344,,
128.5247137,35.82333145,,
128.5245727,35.82343893,,
128.5244437,35.82355601,,
128.5243278,35.82368179,,
128.5242257,35.82381533,,
128.5241383,35.82395561,,
128.5240663,35.82410155,,
128.5240101,35.82425206,,
128.5239703,35.82440597,,
128.5239471,35.82456213,,
128.5239407,35.82471934,,
128.5239511,35.8248764,,
128.5239783,35.82503213,,
128.5240221,35.82518533,,
128.5240821,35.82533485,,
128.5241579,35.82547953,,
128.5242489,35.82561829,,
128.5243543,35.82575006,,
128.5244735,35.82587384,,
128.5246055,35.82598869,,
128.5247492,35.82609374,,
128.5249037,35.82618818,,
128.5250677,35.8262713,,
128.5252399,35.82634247,,
128.5254191,35.82640114,,
128.5256039,35.82644686,,
128.5257929,35.8264793,,
128.5259847,35.82649819,,
128.5261777,35.82650341,,
128.5263706,35.8264949,,
128.5265618,35.82647273,,
128.5267499,35.82643708,,
128.5269335,35.82638821,,
128.5271112,35.82632649,,
128.5272815,35.8262524,,
128.5274433,35.8261665,,
128.5275953,35.82606944,,
128.5277364,35.82596196,,
128.5278653,35.82584488,,
128.5279813,35.82571909,,
128.5280834,35.82558555,,
128.5281707,35.82544527,,
128.5282428,35.82529932,,
128.5282989,35.82514882,,
128.5283387,35.8249949,,
128.5283619,35.82483874,,
128.5283683,35.82468153,,
6232318,2017027,2711012200,27110001
128.600374,35.86856871,,
128.6003466,35.86841301,,
128.6003027,35.86825984,,
128.6002425,35.86811036,,
128.6001665,35.86796573,,
128.6000754,35.86782704,,
128.5999697,35.86769534,,
128.5998504,35.86757163,,
128.5997182,35.86745687,,
128.5995743,35.86735192,,
128.5994197,35.86725757,,
128.5992555,35.86717455,,
128.5990831,35.8671035,,
128.5989038,35.86704494,,
128.5987188,35.86699933,,
128.5985297,35.86696701,,
128.5983379,35.86694824,,
128.5981447,35.86694314,,
128.5979518,35.86695177,,
128.5977605,35.86697405,,
128.5975723,35.86700981,,
128.5973887,35.86705879,,
128.597211,35.86712061,,
128.5970406,35.8671948,,
128.5968788,35.8672808,,
128.5967268,35.86737795,,
128.5965858,35.86748551,,
128.5964568,35.86760266,,
128.5963409,35.86772851,,
128.5962389,35.86786211,,
128.5961516,35.86800244,,
128.5960797,35.86814842,,
128.5960237,35.86829895,,
128.5959839,35.86845289,,
128.5959609,35.86860906,,
128.5959546,35.86876627,,
128.5959652,35.86892332,,
128.5959926,35.86907903,,
128.5960365,35.8692322,,
128.5960967,35.86938168,,
128.5961726,35.86952631,,
128.5962638,35.86966501,,
128.5963694,35.86979671,,
128.5964888,35.86992042,,
128.5966209,35.87003519,,
128.5967649,35.87014015,,
128.5969195,35.87023449,,
128.5970836,35.87031751,,
128.597256,35.87038857,,
128.5974354,35.87044713,,
128.5976203,35.87049274,,
128.5978095,35.87052506,,
128.5980013,35.87054384,,
128.5981945,35.87054893,,
128.5983874,35.87054031,,
128.5985787,35.87051803,,
128.5987669,35.87048226,,
128.5989506,35.87043328,,
128.5991283,35.87037145,,
128.5992987,35.87029726,,
128.5994605,35.87021126,,
128.5996125,35.87011411,,
128.5997535,35.87000655,,
128.5998824,35.86988939,,
128.5999983,35.86976353,,
128.6001003,35.86962993,,
128.6001876,35.8694896,,
128.6002596,35.86934362,,
128.6003156,35.86919308,,
128.6003553,35.86903915,,
128.6003784,35.86888298,,
128.6003846,35.86872577,,
6233277,2017027,2729012000,27290001
128.5337972,35.8209225,,
128.53377,35.82076678,,
128.5337262,35.82061358,,
128.5336662,35.82046407,,
128.5335904,35.82031939,,
128.5334994,35.82018064,,
128.5333939,35.82004888,,
128.5332747,35.81992511,,
128.5331428,35.81981026,,
128.532999,35.81970523,,
128.5328446,35.81961079,,
128.5326806,35.81952768,,
128.5325084,35.81945653,,
128.5323292,35.81939787,,
128.5321444,35.81935215,,
128.5319554,35.81931973,,
128.5317636,35.81930084,,
128.5315706,35.81929564,,
128.5313778,35.81930415,,
128.5311866,35.81932633,,
128.5309985,35.81936199,,
128.5308149,35.81941086,,
128.5306373,35.81947258,,
128.5304669,35.81954668,,
128.5303051,35.81963259,,
128.5301532,35.81972965,,
128.5300121,35.81983713,,
128.5298832,35.81995422,,
128.5297672,35.82008001,,
128.5296652,35.82021355,,
128.5295778,35.82035383,,
128.5295058,35.82049978,,
128.5294496,35.82065028,,
128.5294098,35.8208042,,
128.5293866,35.82096036,,
128.5293802,35.82111757,,
128.5293907,35.82127463,,
128.5294179,35.82143036,,
128.5294617,35.82158356,,
128.5295217,35.82173307,,
128.5295975,35.82187775,,
128.5296885,35.8220165,,
128.5297939,35.82214827,,
128.5299131,35.82227204,,
128.5300451,35.82238689,,
128.5301888,35.82249193,,
128.5303433,35.82258637,,
128.5305073,35.82266948,,
128.5306795,35.82274064,,
128.5308587,35.8227993,,
128.5310435,35.82284502,,
128.5312325,35.82287744,,
128.5314243,35.82289633,,
128.5316173,35.82290154,,
128.5318101,35.82289302,,
128.5320013,35.82287084,,
128.5321895,35.82283518,,
128.532373,35.8227863,,
128.5325507,35.82272458,,
128.532721,35.82265048,,
128.5328828,35.82256457,,
128.5330348,35.8224675,,
128.5331758,35.82236002,,
128.5333048,35.82224293,,
128.5334207,35.82211714,,
128.5335228,35.82198359,,
128.5336101,35.82184331,,
128.5336822,35.82169736,,
128.5337383,35.82154685,,
128.5337781,35.82139293,,
128.5338013,35.82123678,,
128.5338077,35.82107957,,
128.6345692,35.8211616,,
128.634563,35.82131881,,
128.6345401,35.82147499,,
128.6345005,35.82162893,,
128.6344445,35.82177949,,
128.6343727,35.82192549,,
128.6342855,35.82206584,,
128.6341836,35.82219947,,
128.6340678,35.82232536,,
128.633939,35.82244255,,
128.6337981,35.82255015,,
128.6336463,35.82264735,,
128.6334846,35.82273339,,
128.6333143,35.82280763,,
128.6331368,35.8228695,,
128.6329533,35.82291853,,
128.6327652,35.82295435,,
128.632574,35.82297669,,
128.6323812,35.82298537,,
128.6321882,35.82298032,,
128.6319964,35.8229616,,
128.6318074,35.82292933,,
128.6316225,35.82288377,,
128.6314432,35.82282526,,
128.6312709,35.82275425,,
128.6311068,35.82267127,,
128.6309523,35.82257697,,
128.6308084,35.82247205,,
128.6306763,35.82235732,,
128.6305569,35.82223364,,
128.6304513,35.82210197,,
128.6303601,35.8219633,,
128.6302842,35.82181868,,
128.630224,35.82166923,,
128.63018,35.82151607,,
128.6301526,35.82136037,,
128.6301419,35.82120331,,
128.6301481,35.8210461,,
128.6301711,35.82088993,,
128.6302107,35.82073598,,
128.6302667,35.82058543,,
128.6303385,35.82043943,,
128.6304257,35.82029908,,
128.6305276,35.82016545,,
128.6306434,35.82003957,,
128.6307722,35.81992238,,
128.6309131,35.81981478,,
128.6310649,35.81971759,,
128.6312266,35.81963155,,
128.6313969,35.81955731,,
128.6315744,35.81949544,,
128.6317579,35.81944642,,
128.631946,35.8194106,,
128.6321371,35.81938827,,
128.63233,35.81937959,,
128.632523,35.81938463,,
128.6327148,35.81940335,,
128.6329038,35.81943562,,
128.6330886,35.81948118,,
128.6332679,35.81953969,,
128.6334402,35.8196107,,
128.6336043,35.81969367,,
128.6337589,35.81978797,,
128.6339027,35.81989288,,
128.6340349,35.82000761,,
128.6341542,35.82013128,,
128.6342598,35.82026295,,
128.634351,35.82040162,,
128.634427,35.82054624,,
128.6344872,35.82069569,,
128.6345312,35.82084885,,
128.6345586,35.82100455,,
128.6345692,35.8211616,,
128.6130817,35.82546587,,
128.6130755,35.82562308,,
128.6130524,35.82577925,,
128.6130128,35.8259332,,
128.6129568,35.82608374,,
128.6128849,35.82622973,,
128.6127977,35.82637007,,
128.6126958,35.82650368,,
128.61258,35.82662955,,
128.6124511,35.82674672,,
128.6123102,35.8268543,,
128.6121583,35.82695146,,
128.6119966,35.82703748,,
128.6118263,35.82711169,,
128.6116487,35.82717353,,
128.6114652,35.82722253,,
128.6112771,35.82725831,,
128.6110859,35.82728061,,
128.610893,35.82728926,,
128.6107,35.82728418,,
128.6105082,35.82726542,,
128.6103192,35.82723312,,
128.6101344,35.82718752,,
128.6099551,35.82712898,,
128.6097828,35.82705794,,
128.6096187,35.82697494,,
128.6094641,35.8268806,,
128.6093203,35.82677566,,
128.6091882,35.8266609,,
128.6090689,35.82653721,,
128.6089633,35.82640551,,
128.6088721,35.82626682,,
128.6087962,35.82612219,,
128.608736,35.82597273,,
128.6086921,35.82581956,,
128.6086647,35.82566385,,
128.6086541,35.8255068,,
128.6086604,35.82534959,,
128.6086834,35.82519342,,
128.6087231,35.82503948,,
128.6087791,35.82488894,,
128.6088509,35.82474294,,
128.6089382,35.82460261,,
128.6090401,35.824469,,
128.6091559,35.82434313,,
128.6092848,35.82422597,,
128.6094257,35.8241184,,
128.6095776,35.82402123,,
128.6097393,35.82393522,,
128.6099096,35.82386101,,
128.6100872,35.82379918,,
128.6102707,35.82375018,,
128.6104588,35.8237144,,
128.6106499,35.8236921,,
128.6108428,35.82368345,,
128.6110358,35.82368853,,
128.6112276,35.82370729,,
128.6114166,35.82373959,,
128.6116014,35.82378518,,
128.6117807,35.82384372,,
128.611953,35.82391476,,
128.6121171,35.82399776,,
128.6122716,35.82409209,,
128.6124155,35.82419703,,
128.6125476,35.82431179,,
128.6126669,35.82443548,,
128.6127725,35.82456717,,
128.6128637,35.82470585,,
128.6129396,35.82485048,,
128.6129998,35.82499995,,
128.6130437,35.82515311,,
128.6130711,35.82530882,,
128.6130817,35.8254658,,
128.6542516,35.85063677,,
128.6542455,35.85079398,,
128.6542225,35.85095015,,
128.6541829,35.85110411,,
128.654127,35.85125467,,
128.6540552,35.85140069,,
128.653968,35.85154105,,
128.6538661,35.8516747,,
128.6537503,35.8518006,,
128.6536215,35.85191782,,
128.6534806,35.85202544,,
128.6533287,35.85212266,,
128.653167,35.85220873,,
128.6529967,35.852283,,
128.6528191,35.8523449,,
128.6526355,35.85239396,,
128.6524474,35.85242981,,
128.6522561,35.85245218,,
128.6520632,35.85246089,,
128.6518701,35.85245588,,
128.6516783,35.85243719,,
128.6514892,35.85240495,,
128.6513043,35.85235942,,
128.6511249,35.85230095,,
128.6509525,35.85222996,,
128.6507883,35.85214702,,
128.6506337,35.85205274,,
128.6504897,35.85194785,,
128.6503575,35.85183314,,
128.6502381,35.85170948,,
128.6501324,35.85157783,,
128.6500412,35.85143917,,
128.6499651,35.85129457,,
128.6499049,35.85114513,,
128.6498609,35.85099198,,
128.6498334,35.85083628,,
128.6498227,35.85067923,,
128.6498288,35.85052202,,
128.6498518,35.85036585,,
128.6498914,35.8502119,,
128.6499473,35.85006134,,
128.6500192,35.84991532,,
128.6501064,35.84977496,,
128.6502082,35.84964132,,
128.650324,35.84951541,,
128.6504529,35.8493982,,
128.6505938,35.84929058,,
128.6507456,35.84919337,,
128.6509074,35.8491073,,
128.6510777,35.84903304,,
128.6512553,35.84897114,,
128.6514388,35.84892208,,
128.6516269,35.84888623,,
128.6518182,35.84886386,,
128.6520111,35.84885515,,
128.6522042,35.84886016,,
128.652396,35.84887886,,
128.6525851,35.84891109,,
128.65277,35.84895662,,
128.6529494,35.84901509,,
128.6531218,35.84908607,,
128.6532859,35.84916901,,
128.6534406,35.84926329,,
128.6535845,35.84936818,,
128.6537167,35.84948288,,
128.6538361,35.84960653,,
128.6539419,35.84973818,,
128.6540331,35.84987684,,
128.6541091,35.85002143,,
128.6541694,35.85017088,,
128.6542134,35.85032403,,
128.6542409,35.85047972,,
128.6542516,35.8506367,,
128.5651523,35.87257119,,
128.565146,35.87272787,,
128.5651229,35.87288351,,
128.5650833,35.87303692,,
128.5650274,35.87318694,,
128.5649556,35.87333242,,
128.5648685,35.87347226,,
128.5647668,35.87360538,,
128.5646512,35.87373079,,
128.5645227,35.87384752,,
128.5643821,35.87395468,,
128.5642305,35.87405146,,
128.5640692,35.87413713,,
128.5638994,35.87421103,,
128.5637222,35.87427259,,
128.5635392,35.87432136,,
128.5633516,35.87435695,,
128.5631609,35.8743791,,
128.5629686,35.87438764,,
128.562776,35.87438251,,
128.5625848,35.87436374,,
128.5623963,35.87433147,,
128.562212,35.87428595,,
128.5620333,35.87422754,,
128.5618614,35.87415667,,
128.5616979,35.87407388,,
128.5615438,35.8739798,,
128.5614004,35.87387515,,
128.5612687,35.87376072,,
128.5611498,35.87363739,,
128.5610446,35.8735061,,
128.5609538,35.87336783,,
128.5608781,35.87322366,,
128.5608182,35.87307467,,
128.5607745,35.87292199,,
128.5607473,35.87276679,,
128.5607368,35.87261026,,
128.5607431,35.87245357,,
128.5607662,35.87229793,,
128.5608058,35.87214452,,
128.5608618,35.87199451,,
128.5609335,35.87184903,,
128.5610206,35.87170919,,
128.5611223,35.87157607,,
128.5612379,35.87145067,,
128.5613665,35.87133395,,
128.5615071,35.87122679,,
128.5616586,35.87113001,,
128.5618199,35.87104434,,
128.5619898,35.87097045,,
128.5621669,35.87090889,,
128.56235,35.87086012,,
128.5625375,35.87082453,,
128.5627282,35.87080238,,
128.5629205,35.87079384,,
128.5631131,35.87079898,,
128.5633043,35.87081775,,
128.5634928,35.87085001,,
128.5636771,35.87089552,,
128.5638558,35.87095394,,
128.5640276,35.87102481,,
128.5641912,35.8711076,,
128.5643452,35.87120167,,
128.5644887,35.87130632,,
128.5646203,35.87142074,,
128.5647392,35.87154407,,
128.5648445,35.87167536,,
128.5649353,35.87181362,,
128.5650109,35.87195779,,
128.5650708,35.87210678,,
128.5651146,35.87225945,,
128.5651418,35.87241465,,
128.5651523,35.8725711,,
128.5615986,35.86979033,,
128.5615922,35.86994754,,
128.5615691,35.8701037,,
128.5615293,35.87025762,,
128.5614732,35.87040814,,
128.5614012,35.87055411,,
128.5613138,35.87069441,,
128.5612118,35.87082798,,
128.5610958,35.8709538,,
128.5609668,35.87107092,,
128.5608257,35.87117843,,
128.5606737,35.87127554,,
128.5605118,35.87136148,,
128.5603414,35.87143562,,
128.5601637,35.87149739,,
128.55998,35.87154631,,
128.5597918,35.87158202,,
128.5596005,35.87160424,,
128.5594075,35.8716128,,
128.5592143,35.87160764,,
128.5590225,35.8715888,,
128.5588334,35.87155642,,
128.5586484,35.87151075,,
128.5584691,35.87145214,,
128.5582967,35.87138102,,
128.5581326,35.87129795,,
128.557978,35.87120355,,
128.5578342,35.87109854,,
128.5577021,35.87098373,,
128.5575828,35.87085998,,
128.5574772,35.87072825,,
128.5573861,35.87058952,,
128.5573102,35.87044486,,
128.5572501,35.87029536,,
128.5572062,35.87014218,,
128.557179,35.86998646,,
128.5571684,35.8698294,,
128.5571748,35.86967219,,
128.5571979,35.86951603,,
128.5572377,35.8693621,,
128.5572938,35.86921159,,
128.5573658,35.86906563,,
128.5574532,35.86892533,,
128.5575553,35.86879176,,
128.5576713,35.86866594,,
128.5578003,35.86854883,,
128.5579413,35.86844131,,
128.5580934,35.86834422,,
128.5582552,35.86825827,,
128.5584256,35.86818414,,
128.5586034,35.86812237,,
128.558787,35.86807345,,
128.5589752,35.86803775,,
128.5591665,35.86801553,,
128.5593595,35.86800696,,
128.5595526,35.86801212,,
128.5597445,35.86803096,,
128.5599336,35.86806334,,
128.5601185,35.86810901,,
128.5602979,35.86816763,,
128.5604702,35.86823874,,
128.5606343,35.86832181,,
128.5607889,35.8684162,,
128.5609328,35.8685212,,
128.5610649,35.86863601,,
128.5611842,35.86875976,,
128.5612898,35.86889149,,
128.5613809,35.86903022,,
128.5614567,35.86917487,,
128.5615169,35.86932437,,
128.5615607,35.86947755,,
128.561588,35.86963327,,
128.5615986,35.8697903,,
128.6006017,35.83975569,,
128.6005955,35.8399129,,
128.6005724,35.84006907,,
128.6005327,35.84022301,,
128.6004767,35.84037354,,
128.6004048,35.84051953,,
128.6003175,35.84065986,,
128.6002156,35.84079346,,
128.6000997,35.84091932,,
128.5999708,35.84103647,,
128.5998299,35.84114404,,
128.5996779,35.84124119,,
128.5995162,35.84132719,,
128.5993458,35.84140138,,
128.5991682,35.8414632,,
128.5989846,35.84151218,,
128.5987965,35.84154795,,
128.5986053,35.84157023,,
128.5984124,35.84157885,,
128.5982193,35.84157376,,
128.5980275,35.84155498,,
128.5978385,35.84152266,,
128.5976536,35.84147705,,
128.5974743,35.84141849,,
128.5973019,35.84134743,,
128.5971379,35.84126441,,
128.5969833,35.84117006,,
128.5968394,35.8410651,,
128.5967073,35.84095033,,
128.596588,35.84082662,,
128.5964824,35.84069492,,
128.5963913,35.84055622,,
128.5963154,35.84041158,,
128.5962552,35.84026211,,
128.5962113,35.84010893,,
128.5961839,35.83995323,,
128.5961733,35.83979617,,
128.5961796,35.83963896,,
128.5962027,35.83948279,,
128.5962424,35.83932885,,
128.5962984,35.83917832,,
128.5963703,35.83903234,,
128.5964576,35.83889201,,
128.5965595,35.83875841,,
128.5966754,35.83863256,,
128.5968043,35.8385154,,
128.5969453,35.83840785,,
128.5970972,35.8383107,,
128.5972589,35.8382247,,
128.5974293,35.83815051,,
128.5976069,35.83808869,,
128.5977905,35.83803971,,
128.5979786,35.83800395,,
128.5981698,35.83798167,,
128.5983627,35.83797305,,
128.5985558,35.83797814,,
128.5987475,35.83799692,,
128.5989366,35.83802924,,
128.5991215,35.83807485,,
128.5993008,35.83813341,,
128.5994731,35.83820446,,
128.5996372,35.83828748,,
128.5997917,35.83838183,,
128.5999356,35.83848678,,
128.6000677,35.83860155,,
128.600187,35.83872525,,
128.6002926,35.83885696,,
128.6003838,35.83899565,,
128.6004597,35.83914028,,
128.6005198,35.83928976,,
128.6005638,35.83944293,,
128.6005911,35.83959863,,
128.6006017,35.8397556,,
128.5598618,35.93375984,,
128.5598554,35.93391705,,
128.5598323,35.93407321,,
128.5597925,35.93422713,,
128.5597363,35.93437765,,
128.5596643,35.93452361,,
128.5595768,35.93466391,,
128.5594747,35.93479748,,
128.5593586,35.9349233,,
128.5592295,35.93504041,,
128.5590883,35.93514793,,
128.5589362,35.93524503,,
128.5587742,35.93533098,,
128.5586036,35.93540512,,
128.5584257,35.93546688,,
128.5582419,35.93551581,,
128.5580536,35.93555151,,
128.5578621,35.93557373,,
128.557669,35.93558229,,
128.5574757,35.93557714,,
128.5572836,35.9355583,,
128.5570944,35.93552592,,
128.5569093,35.93548024,,
128.5567298,35.93542163,,
128.5565573,35.93535051,,
128.5563931,35.93526744,,
128.5562384,35.93517304,,
128.5560944,35.93506804,,
128.5559622,35.93495323,,
128.5558428,35.93482948,,
128.5557371,35.93469775,,
128.5556459,35.93455902,,
128.55557,35.93441436,,
128.5555098,35.93426487,,
128.5554659,35.93411168,,
128.5554386,35.93395597,,
128.5554281,35.93379891,,
128.5554344,35.9336417,,
128.5554576,35.93348554,,
128.5554974,35.93333162,,
128.5555536,35.9331811,,
128.5556257,35.93303514,,
128.5557131,35.93289484,,
128.5558153,35.93276128,,
128.5559313,35.93263546,,
128.5560604,35.93251835,,
128.5562016,35.93241084,,
128.5563538,35.93231374,,
128.5565157,35.9322278,,
128.5566863,35.93215366,,
128.5568642,35.9320919,,
128.557048,35.93204298,,
128.5572364,35.93200727,,
128.5574278,35.93198506,,
128.5576209,35.93197649,,
128.5578142,35.93198165,,
128.5580062,35.93200049,,
128.5581955,35.93203287,,
128.5583806,35.93207854,,
128.55856,35.93213715,,
128.5587325,35.93220827,,
128.5588968,35.93229133,,
128.5590515,35.93238573,,
128.5591955,35.93249073,,
128.5593277,35.93260554,,
128.5594471,35.93272928,,
128.5595528,35.93286101,,
128.5596439,35.93299974,,
128.5597199,35.93314439,,
128.55978,35.93329388,,
128.5598239,35.93344707,,
128.5598513,35.93360278,,
128.5598618,35.9337598,,
128.562391,35.94062367,,
128.5623846,35.94078088,,
128.5623615,35.94093704,,
128.5623217,35.94109096,,
128.5622655,35.94124148,,
128.5621934,35.94138745,,
128.562106,35.94152775,,
128.5620038,35.94166132,,
128.5618878,35.94178714,,
128.5617587,35.94190426,,
128.5616175,35.94201178,,
128.5614653,35.94210888,,
128.5613033,35.94219483,,
128.5611327,35.94226897,,
128.5609548,35.94233074,,
128.560771,35.94237967,,
128.5605826,35.94241538,,
128.5603911,35.9424376,,
128.560198,35.94244617,,
128.5600047,35.94244102,,
128.5598126,35.94242218,,
128.5596234,35.94238981,,
128.5594383,35.94234414,,
128.5592588,35.94228553,,
128.5590862,35.94221442,,
128.558922,35.94213135,,
128.5587673,35.94203695,,
128.5586232,35.94193195,,
128.558491,35.94181715,,
128.5583716,35.9416934,,
128.5582659,35.94156167,,
128.5581748,35.94142294,,
128.5580988,35.94127829,,
128.5580387,35.9411288,,
128.5579947,35.94097561,,
128.5579674,35.9408199,,
128.5579569,35.94066284,,
128.5579632,35.94050563,,
128.5579864,35.94034947,,
128.5580262,35.94019555,,
128.5580824,35.94004503,,
128.5581544,35.93989907,,
128.5582419,35.93975877,,
128.558344,35.9396252,,
128.5584601,35.93949938,,
128.5585892,35.93938227,,
128.5587304,35.93927475,,
128.5588826,35.93917765,,
128.5590446,35.93909171,,
128.5592152,35.93901757,,
128.559393,35.9389558,,
128.5595769,35.93890688,,
128.5597652,35.93887117,,
128.5599567,35.93884895,,
128.5601498,35.93884038,,
128.5603432,35.93884553,,
128.5605352,35.93886437,,
128.5607245,35.93889674,,
128.5609095,35.93894241,,
128.561089,35.93900102,,
128.5612616,35.93907212,,
128.5614258,35.93915519,,
128.5615805,35.93924958,,
128.5617245,35.93935458,,
128.5618568,35.93946938,,
128.5619762,35.93959312,,
128.5620819,35.93972485,,
128.562173,35.93986357,,
128.562249,35.94000823,,
128.5623092,35.94015772,,
128.5623531,35.9403109,,
128.5623804,35.94046661,,
128.562391,35.9406236,,
128.6245899,35.83766509,,
128.6245837,35.8378223,,
128.6245607,35.83797848,,
128.624521,35.83813242,,
128.6244651,35.83828297,,
128.6243932,35.83842897,,
128.624306,35.83856931,,
128.6242041,35.83870294,,
128.6240882,35.83882882,,
128.6239594,35.838946,,
128.6238185,35.83905359,,
128.6236666,35.83915077,,
128.6235049,35.8392368,,
128.6233345,35.83931102,,
128.6231569,35.83937288,,
128.6229734,35.8394219,,
128.6227853,35.8394577,,
128.6225941,35.83948002,,
128.6224012,35.83948869,,
128.6222081,35.83948363,,
128.6220163,35.83946489,,
128.6218272,35.8394326,,
128.6216424,35.83938703,,
128.621463,35.83932851,,
128.6212907,35.83925748,,
128.6211266,35.83917449,,
